213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /login HTTP/1.1" 5844 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/js/jquery.min.js HTTP/1.1" 88145 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 31000 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/css/select2.min.css HTTP/1.1" 14966 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/jquery-validate-1.19.2/cdnjs/jquery.validate.js HTTP/1.1" 50954 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/js/sweetalert2.js HTTP/1.1" 67061 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 121457 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/css/paper-dashboard.css HTTP/1.1" 146415 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/assets/js/sweetalert.min.js HTTP/1.1" 40808 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
213.236.160.113 - - [07/Sep/2021:08:31:01 +0000]  200 "GET /static/js/charts_fn.js HTTP/1.1" 6071 "https://ramsay.anzyz.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36" "-"
